Sand_gkg,Clay_gkg,SOM_gkg,Ca_mmolkg,Mg_mmolkg,CEC_Ph7_mmolkg,Sand_gkg_ausente,Clay_gkg_ausente,SOM_gkg_ausente,Ca_mmolkg_ausente,Mg_mmolkg_ausente,CEC_Ph7_mmolkg_ausente,Vegetation,Bioma,Geology,Sampling,MIR_availability,Region
390.0,300.0,10.2,0.5,0.3,8.0,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast
80.0,840.0,31.0,36.0,6.0,72.1,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
891.0,103.0,11.1,6.2,2.3,24.7,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
500.0,240.0,2.0,17.0,9.0,70.2,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast
870.0,125.0,8.0,14.0,6.0,38.3,0,0,0,0,0,0,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
90.0,610.0,23.0,21.0,7.0,79.2,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast
10.0,600.0,7.0,1.0,1.0,40.2,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast
823.0,100.0,12.6,16.8,9.0,37.2,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
180.0,680.0,48.0,13.0,2.0,44.1,0,0,0,1,0,1,Savannah,Cerrado,Metamorphic Rock,Auger,NO,Southeast
760.0,127.0,21.0,32.0,9.0,66.8,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
820.0,105.0,15.0,12.0,2.0,34.8,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
755.0,211.0,12.9,12.9,7.5,32.8,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
490.0,349.0,25.0,12.0,6.0,82.6,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
740.0,160.0,18.0,25.0,8.0,56.6,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
805.0,124.0,12.3,10.3,7.6,30.7,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
803.0,151.0,15.6,14.0,10.1,40.1,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
693.0,276.0,28.2,40.8,17.9,71.9,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
647.0,237.0,10.6,11.3,8.2,31.3,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
800.0,160.0,8.0,7.0,1.0,36.8,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
712.0,192.0,22.9,25.0,17.7,61.6,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
780.0,152.0,13.1,16.2,9.7,34.1,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
702.0,229.0,15.1,15.9,7.7,44.1,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
875.0,64.0,9.8,0.3,0.3,16.9,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
740.0,160.0,18.0,5.0,5.0,34.1,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
860.0,100.0,15.0,16.0,13.0,41.9,0,0,0,0,0,0,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast
710.0,265.0,10.0,14.0,7.0,44.8,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
700.0,260.0,11.0,7.0,4.0,36.0,0,0,0,0,0,0,Areas of Ecological Tension,Cerrado,Sedimentary Rock,Profile,YES,Southeast
860.0,120.0,9.0,15.0,9.0,34.1,0,0,0,0,0,0,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast
300.0,600.0,3.3333333,4.0,2.0,46.8,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Profile,YES,Southeast
660.0,214.0,17.0,28.0,7.0,61.2,0,0,0,0,0,0,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
766.0,134.0,8.7,0.7,0.5,22.9,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
40.0,860.0,34.0,54.0,23.0,122.4,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
420.0,274.0,23.0,20.0,9.0,63.8,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Southeast
800.0,122.0,15.0,15.0,6.0,50.8,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
862.0,26.0,12.0,3.5,1.9,23.3,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
860.0,83.0,10.4,16.4,6.9,38.8,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
860.0,136.0,9.0,13.0,7.0,34.3,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
80.0,880.0,23.0,18.0,4.0,72.3,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Profile,YES,Southeast
610.0,290.0,20.0,21.0,10.0,70.0,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
769.0,171.0,5.9,9.7,5.6,25.8,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
800.0,140.0,19.0,19.0,6.0,42.4,0,0,0,0,0,0,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast
130.0,700.0,34.0,7.0,7.0,14.0,0,0,0,0,0,0,Areas of Ecological Tension,Cerrado,Metamorphic Rock,Auger,NO,Southeast
370.0,470.0,15.0,5.0,3.0,8.0,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast
280.0,700.0,44.0,33.0,11.0,122.7,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
800.0,120.0,15.0,23.0,9.0,58.8,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
510.0,350.0,28.0,28.0,13.0,69.5,0,0,0,0,0,0,Savannah,Cerrado,Igneous Rock,Auger,NO,Southeast
440.0,360.0,28.0,28.0,11.0,39.0,0,0,0,0,0,0,Areas of Ecological Tension,Mata Atlantica,Metamorphic Rock,Auger,NO,Southeast
818.0,100.0,10.1,9.6,8.1,37.2,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
180.0,310.0,3.4,10.0,9.0,71.0,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Profile,NO,Southeast
815.0,97.0,9.8,2.3,2.0,24.9,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
810.0,137.0,17.0,12.0,5.0,29.5,0,0,1,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
882.0,85.0,8.8,10.1,11.7,31.3,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
470.0,290.0,40.0,8.0,2.0,158.0,0,0,0,0,0,0,Savannah,Cerrado,Metamorphic Rock,Auger,NO,Southeast
880.0,80.0,11.0,8.0,2.0,39.2,0,0,0,0,0,0,Savannah,Cerrado,Sedimentary Rock,Auger,NO,Southeast
820.0,120.0,15.0,19.0,5.0,50.8,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
720.0,180.0,15.0,7.0,3.0,35.3,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Southeast
